Time,Datastream Name,Value
2022-03-21 05:40:00,PRESSURE,1037.0
2022-03-21 05:40:00,Temperature,20.0
2022-03-21 05:40:00,Relative Humidity,30.0
2022-03-21 05:40:00,Fine Particles 2_5,14.0
2022-03-21 05:40:00,Fine Particles 10,24.0
2022-03-21 05:40:00,ABC Status,1.0
2022-03-21 05:38:00,CO2,463.0
2022-03-21 05:38:00,PRESSURE,1037.0
2022-03-21 05:38:00,Temperature,20.0
2022-03-21 05:38:00,Relative Humidity,30.0
2022-03-21 05:38:00,Fine Particles 2_5,13.0
2022-03-21 05:38:00,Fine Particles 10,22.0
2022-03-21 05:38:00,ABC Status,1.0
2022-03-21 05:36:00,CO2,463.0
2022-03-21 05:36:00,PRESSURE,1037.0
2022-03-21 05:36:00,Temperature,19.0
2022-03-21 05:36:00,Relative Humidity,30.0
2022-03-21 05:36:00,Fine Particles 2_5,13.0
2022-03-21 05:36:00,Fine Particles 10,22.0
2022-03-21 05:36:00,ABC Status,1.0
2022-03-21 05:34:00,CO2,456.0
2022-03-21 05:34:00,PRESSURE,1037.0
2022-03-21 05:34:00,Temperature,19.0
2022-03-21 05:34:00,Relative Humidity,30.0
2022-03-21 05:34:00,Fine Particles 2_5,13.0
2022-03-21 05:34:00,Fine Particles 10,22.0
2022-03-21 05:34:00,ABC Status,1.0
2022-03-21 05:32:00,CO2,453.0
2022-03-21 05:32:00,PRESSURE,1037.0
2022-03-21 05:32:00,Temperature,19.0
2022-03-21 05:32:00,Relative Humidity,30.0
2022-03-21 05:32:00,Fine Particles 2_5,13.0
2022-03-21 05:32:00,Fine Particles 10,22.0
2022-03-21 05:32:00,ABC Status,1.0
2022-03-21 05:30:00,CO2,454.0
2022-03-21 05:30:00,PRESSURE,1037.0
2022-03-21 05:30:00,Temperature,19.0
2022-03-21 05:30:00,Relative Humidity,30.0
2022-03-21 05:30:00,Fine Particles 2_5,14.0
2022-03-21 05:30:00,Fine Particles 10,24.0
2022-03-21 05:30:00,ABC Status,1.0
2022-03-21 05:28:00,CO2,461.0
2022-03-21 05:28:00,PRESSURE,1037.0
2022-03-21 05:28:00,Temperature,19.0
2022-03-21 05:28:00,Relative Humidity,30.0
2022-03-21 05:28:00,Fine Particles 2_5,14.0
2022-03-21 05:28:00,Fine Particles 10,24.0
2022-03-21 05:28:00,ABC Status,1.0
2022-03-21 05:26:00,CO2,464.0
2022-03-21 05:26:00,PRESSURE,1037.0
2022-03-21 05:26:00,Temperature,19.0
2022-03-21 05:26:00,Relative Humidity,30.0
2022-03-21 05:26:00,Fine Particles 2_5,13.0
2022-03-21 05:26:00,Fine Particles 10,22.0
2022-03-21 05:26:00,ABC Status,1.0
2022-03-21 05:24:00,CO2,467.0
2022-03-21 05:24:00,PRESSURE,1037.0
2022-03-21 05:24:00,Temperature,19.0
2022-03-21 05:24:00,Relative Humidity,30.0
2022-03-21 05:24:00,Fine Particles 2_5,15.0
2022-03-21 05:24:00,Fine Particles 10,26.0
2022-03-21 05:24:00,ABC Status,1.0
2022-03-21 05:22:00,CO2,466.0
2022-03-21 05:22:00,PRESSURE,1037.0
2022-03-21 05:22:00,Temperature,19.0
2022-03-21 05:22:00,Relative Humidity,31.0
2022-03-21 05:22:00,Fine Particles 2_5,14.0
2022-03-21 05:22:00,Fine Particles 10,24.0
2022-03-21 05:22:00,ABC Status,1.0
2022-03-21 05:20:00,CO2,465.0
2022-03-21 05:20:00,PRESSURE,1037.0
2022-03-21 05:20:00,Temperature,19.0
2022-03-21 05:20:00,Relative Humidity,31.0
2022-03-21 05:20:00,Fine Particles 2_5,13.0
2022-03-21 05:20:00,Fine Particles 10,22.0
2022-03-21 05:20:00,ABC Status,1.0
2022-03-21 05:18:00,CO2,463.0
2022-03-21 05:18:00,PRESSURE,1037.0
2022-03-21 05:18:00,Temperature,19.0
2022-03-21 05:18:00,Relative Humidity,31.0
2022-03-21 05:18:00,Fine Particles 2_5,14.0
2022-03-21 05:18:00,Fine Particles 10,24.0
2022-03-21 05:18:00,ABC Status,1.0
2022-03-21 05:16:00,CO2,466.0
2022-03-21 05:16:00,PRESSURE,1037.0
2022-03-21 05:16:00,Temperature,19.0
2022-03-21 05:16:00,Relative Humidity,31.0
2022-03-21 05:16:00,Fine Particles 2_5,13.0
2022-03-21 05:16:00,Fine Particles 10,22.0
2022-03-21 05:16:00,ABC Status,1.0
2022-03-21 05:14:00,CO2,470.0
2022-03-21 05:14:00,PRESSURE,1037.0
2022-03-21 05:14:00,Temperature,19.0
2022-03-21 05:14:00,Relative Humidity,31.0
2022-03-21 05:14:00,Fine Particles 2_5,14.0
2022-03-21 05:14:00,Fine Particles 10,24.0
2022-03-21 05:14:00,ABC Status,1.0
2022-03-21 05:12:00,CO2,470.0
2022-03-21 05:12:00,PRESSURE,1037.0
2022-03-21 05:12:00,Temperature,19.0
2022-03-21 05:12:00,Relative Humidity,31.0
2022-03-21 05:12:00,Fine Particles 2_5,14.0
2022-03-21 05:12:00,Fine Particles 10,24.0
2022-03-21 05:12:00,ABC Status,1.0
2022-03-21 05:10:00,CO2,471.0
2022-03-21 05:10:00,PRESSURE,1037.0
2022-03-21 05:10:00,Temperature,18.0
2022-03-21 05:10:00,Relative Humidity,31.0
2022-03-21 05:10:00,Fine Particles 2_5,14.0
2022-03-21 05:10:00,Fine Particles 10,24.0
2022-03-21 05:10:00,ABC Status,1.0
2022-03-21 05:08:00,CO2,469.0
2022-03-21 05:08:00,PRESSURE,1037.0
2022-03-21 05:08:00,Temperature,18.0
2022-03-21 05:08:00,Relative Humidity,31.0
2022-03-21 05:08:00,Fine Particles 2_5,15.0
2022-03-21 05:08:00,Fine Particles 10,26.0
2022-03-21 05:08:00,ABC Status,1.0
2022-03-21 05:06:00,CO2,473.0
2022-03-21 05:06:00,PRESSURE,1037.0
2022-03-21 05:06:00,Temperature,18.0
2022-03-21 05:06:00,Relative Humidity,32.0
2022-03-21 05:06:00,Fine Particles 2_5,14.0
2022-03-21 05:06:00,Fine Particles 10,24.0
2022-03-21 05:06:00,ABC Status,1.0
2022-03-21 05:04:00,CO2,475.0
2022-03-21 05:04:00,PRESSURE,1037.0
2022-03-21 05:04:00,Temperature,18.0
2022-03-21 05:04:00,Relative Humidity,32.0
2022-03-21 05:04:00,Fine Particles 2_5,14.0
2022-03-21 05:04:00,Fine Particles 10,24.0
2022-03-21 05:04:00,ABC Status,1.0
2022-03-21 05:02:00,CO2,481.0
2022-03-21 05:02:00,PRESSURE,1037.0
2022-03-21 05:02:00,Temperature,18.0
2022-03-21 05:02:00,Relative Humidity,32.0
2022-03-21 05:02:00,Fine Particles 2_5,13.0
2022-03-21 05:02:00,Fine Particles 10,22.0
2022-03-21 05:02:00,ABC Status,1.0
2022-03-21 05:00:00,CO2,485.0
2022-03-21 05:00:00,PRESSURE,1037.0
2022-03-21 05:00:00,Temperature,18.0
2022-03-21 05:00:00,Relative Humidity,32.0
2022-03-21 05:00:00,Fine Particles 2_5,13.0
2022-03-21 05:00:00,Fine Particles 10,22.0
2022-03-21 05:00:00,ABC Status,1.0
2022-03-21 04:58:00,CO2,487.0
2022-03-21 04:58:00,PRESSURE,1037.0
2022-03-21 04:58:00,Temperature,18.0
2022-03-21 04:58:00,Relative Humidity,32.0
2022-03-21 04:58:00,Fine Particles 2_5,14.0
2022-03-21 04:58:00,Fine Particles 10,24.0
2022-03-21 04:58:00,ABC Status,1.0
2022-03-21 04:56:00,CO2,486.0
2022-03-21 04:56:00,PRESSURE,1037.0
2022-03-21 04:56:00,Temperature,18.0
2022-03-21 04:56:00,Relative Humidity,32.0
2022-03-21 04:56:00,Fine Particles 2_5,14.0
2022-03-21 04:56:00,Fine Particles 10,24.0
2022-03-21 04:56:00,ABC Status,1.0
2022-03-21 04:54:00,CO2,482.0
2022-03-21 04:54:00,PRESSURE,1037.0
2022-03-21 04:54:00,Temperature,18.0
2022-03-21 04:54:00,Relative Humidity,32.0
2022-03-21 04:54:00,Fine Particles 2_5,14.0
2022-03-21 04:54:00,Fine Particles 10,24.0
2022-03-21 04:54:00,ABC Status,1.0
2022-03-21 04:52:00,CO2,480.0
2022-03-21 04:52:00,PRESSURE,1037.0
2022-03-21 04:52:00,Temperature,18.0
2022-03-21 04:52:00,Relative Humidity,32.0
2022-03-21 04:52:00,Fine Particles 2_5,13.0
2022-03-21 04:52:00,Fine Particles 10,22.0
2022-03-21 04:52:00,ABC Status,1.0
2022-03-21 04:50:00,CO2,475.0
2022-03-21 04:50:00,PRESSURE,1037.0
2022-03-21 04:50:00,Temperature,17.0
2022-03-21 04:50:00,Relative Humidity,32.0
2022-03-21 04:50:00,Fine Particles 2_5,14.0
2022-03-21 04:50:00,Fine Particles 10,24.0
2022-03-21 04:50:00,ABC Status,1.0
2022-03-21 04:48:00,CO2,478.0
2022-03-21 04:48:00,PRESSURE,1037.0
2022-03-21 04:48:00,Temperature,17.0
2022-03-21 04:48:00,Relative Humidity,32.0
2022-03-21 04:48:00,Fine Particles 2_5,14.0
2022-03-21 04:48:00,Fine Particles 10,24.0
2022-03-21 04:48:00,ABC Status,1.0
2022-03-21 04:46:00,CO2,485.0
2022-03-21 04:46:00,PRESSURE,1036.0
2022-03-21 04:46:00,Temperature,17.0
2022-03-21 04:46:00,Relative Humidity,32.0
2022-03-21 04:46:00,Fine Particles 2_5,13.0
2022-03-21 04:46:00,Fine Particles 10,22.0
2022-03-21 04:46:00,ABC Status,1.0
2022-03-21 04:44:00,CO2,484.0
2022-03-21 04:44:00,PRESSURE,1037.0
2022-03-21 04:44:00,Temperature,17.0
2022-03-21 04:44:00,Relative Humidity,32.0
2022-03-21 04:44:00,Fine Particles 2_5,14.0
2022-03-21 04:44:00,Fine Particles 10,24.0
2022-03-21 04:44:00,ABC Status,1.0
2022-03-21 04:42:00,CO2,490.0
2022-03-21 04:42:00,PRESSURE,1036.0
2022-03-21 04:42:00,Temperature,17.0
2022-03-21 04:42:00,Relative Humidity,32.0
2022-03-21 04:42:00,Fine Particles 2_5,14.0
2022-03-21 04:42:00,Fine Particles 10,24.0
2022-03-21 04:42:00,ABC Status,1.0
2022-03-21 04:40:00,CO2,490.0
2022-03-21 04:40:00,PRESSURE,1036.0
2022-03-21 04:40:00,Temperature,17.0
2022-03-21 04:40:00,Relative Humidity,32.0
2022-03-21 04:40:00,Fine Particles 2_5,14.0
2022-03-21 04:40:00,Fine Particles 10,24.0
2022-03-21 04:40:00,ABC Status,1.0
2022-03-21 04:38:00,CO2,485.0
2022-03-21 04:38:00,PRESSURE,1036.0
2022-03-21 04:38:00,Temperature,17.0
2022-03-21 04:38:00,Relative Humidity,33.0
2022-03-21 04:38:00,Fine Particles 2_5,14.0
2022-03-21 04:38:00,Fine Particles 10,24.0
2022-03-21 04:38:00,ABC Status,1.0
2022-03-21 04:36:00,CO2,485.0
2022-03-21 04:36:00,PRESSURE,1036.0
2022-03-21 04:36:00,Temperature,17.0
2022-03-21 04:36:00,Relative Humidity,33.0
2022-03-21 04:36:00,Fine Particles 2_5,14.0
2022-03-21 04:36:00,Fine Particles 10,24.0
2022-03-21 04:36:00,ABC Status,1.0
2022-03-21 04:34:00,CO2,480.0
2022-03-21 04:34:00,PRESSURE,1036.0
2022-03-21 04:34:00,Temperature,17.0
2022-03-21 04:34:00,Relative Humidity,33.0
2022-03-21 04:34:00,Fine Particles 2_5,13.0
2022-03-21 04:34:00,Fine Particles 10,22.0
2022-03-21 04:34:00,ABC Status,1.0
2022-03-21 04:32:00,CO2,478.0
2022-03-21 04:32:00,PRESSURE,1036.0
2022-03-21 04:32:00,Temperature,17.0
2022-03-21 04:32:00,Relative Humidity,33.0
2022-03-21 04:32:00,Fine Particles 2_5,14.0
2022-03-21 04:32:00,Fine Particles 10,24.0
2022-03-21 04:32:00,ABC Status,1.0
2022-03-21 04:30:00,CO2,481.0
2022-03-21 04:30:00,PRESSURE,1036.0
2022-03-21 04:30:00,Temperature,17.0
2022-03-21 04:30:00,Relative Humidity,33.0
2022-03-21 04:30:00,Fine Particles 2_5,14.0
2022-03-21 04:30:00,Fine Particles 10,24.0
2022-03-21 04:30:00,ABC Status,1.0
2022-03-21 04:28:00,CO2,478.0
2022-03-21 04:28:00,PRESSURE,1036.0
2022-03-21 04:28:00,Temperature,17.0
2022-03-21 04:28:00,Relative Humidity,33.0
2022-03-21 04:28:00,Fine Particles 2_5,13.0
2022-03-21 04:28:00,Fine Particles 10,22.0
2022-03-21 04:28:00,ABC Status,1.0
2022-03-21 04:26:00,CO2,478.0
2022-03-21 04:26:00,PRESSURE,1036.0
2022-03-21 04:26:00,Temperature,17.0
2022-03-21 04:26:00,Relative Humidity,33.0
2022-03-21 04:26:00,Fine Particles 2_5,13.0
2022-03-21 04:26:00,Fine Particles 10,22.0
2022-03-21 04:26:00,ABC Status,1.0
2022-03-21 04:24:00,CO2,479.0
2022-03-21 04:24:00,PRESSURE,1036.0
2022-03-21 04:24:00,Temperature,17.0
2022-03-21 04:24:00,Relative Humidity,33.0
2022-03-21 04:24:00,Fine Particles 2_5,13.0
2022-03-21 04:24:00,Fine Particles 10,22.0
2022-03-21 04:24:00,ABC Status,1.0
2022-03-21 04:22:00,CO2,480.0
2022-03-21 04:22:00,PRESSURE,1036.0
2022-03-21 04:22:00,Temperature,17.0
2022-03-21 04:22:00,Relative Humidity,33.0
2022-03-21 04:22:00,Fine Particles 2_5,13.0
2022-03-21 04:22:00,Fine Particles 10,22.0
2022-03-21 04:22:00,ABC Status,1.0
2022-03-21 04:20:00,CO2,477.0
2022-03-21 04:20:00,PRESSURE,1036.0
2022-03-21 04:20:00,Temperature,17.0
2022-03-21 04:20:00,Relative Humidity,33.0
2022-03-21 04:20:00,Fine Particles 2_5,14.0
2022-03-21 04:20:00,Fine Particles 10,24.0
2022-03-21 04:20:00,ABC Status,1.0
2022-03-21 04:18:00,CO2,477.0
2022-03-21 04:18:00,PRESSURE,1037.0
2022-03-21 04:18:00,Temperature,17.0
2022-03-21 04:18:00,Relative Humidity,33.0
2022-03-21 04:18:00,Fine Particles 2_5,13.0
2022-03-21 04:18:00,Fine Particles 10,22.0
2022-03-21 04:18:00,ABC Status,1.0
2022-03-21 04:16:00,CO2,479.0
2022-03-21 04:16:00,PRESSURE,1037.0
2022-03-21 04:16:00,Temperature,17.0
2022-03-21 04:16:00,Relative Humidity,33.0
2022-03-21 04:16:00,Fine Particles 2_5,14.0
2022-03-21 04:16:00,Fine Particles 10,24.0
2022-03-21 04:16:00,ABC Status,1.0
2022-03-21 04:14:00,CO2,473.0
2022-03-21 04:14:00,PRESSURE,1037.0
2022-03-21 04:14:00,Temperature,17.0
2022-03-21 04:14:00,Relative Humidity,33.0
2022-03-21 04:14:00,Fine Particles 2_5,13.0
2022-03-21 04:14:00,Fine Particles 10,22.0
2022-03-21 04:14:00,ABC Status,1.0
2022-03-21 04:12:00,CO2,476.0
2022-03-21 04:12:00,PRESSURE,1036.0
2022-03-21 04:12:00,Temperature,17.0
2022-03-21 04:12:00,Relative Humidity,33.0
2022-03-21 04:12:00,Fine Particles 2_5,13.0
2022-03-21 04:12:00,Fine Particles 10,22.0
2022-03-21 04:12:00,ABC Status,1.0
2022-03-21 04:10:00,CO2,477.0
2022-03-21 04:10:00,PRESSURE,1036.0
2022-03-21 04:10:00,Temperature,17.0
2022-03-21 04:10:00,Relative Humidity,33.0
2022-03-21 04:10:00,Fine Particles 2_5,14.0
2022-03-21 04:10:00,Fine Particles 10,24.0
2022-03-21 04:10:00,ABC Status,1.0
2022-03-21 04:08:00,CO2,473.0
2022-03-21 04:08:00,PRESSURE,1036.0
2022-03-21 04:08:00,Temperature,17.0
2022-03-21 04:08:00,Relative Humidity,33.0
2022-03-21 04:08:00,Fine Particles 2_5,14.0
2022-03-21 04:08:00,Fine Particles 10,24.0
2022-03-21 04:08:00,ABC Status,1.0
2022-03-21 04:06:00,CO2,470.0
2022-03-21 04:06:00,PRESSURE,1037.0
2022-03-21 04:06:00,Temperature,17.0
2022-03-21 04:06:00,Relative Humidity,33.0
2022-03-21 04:06:00,Fine Particles 2_5,13.0
2022-03-21 04:06:00,Fine Particles 10,22.0
2022-03-21 04:06:00,ABC Status,1.0
2022-03-21 04:04:00,CO2,469.0
2022-03-21 04:04:00,PRESSURE,1036.0
2022-03-21 04:04:00,Temperature,17.0
2022-03-21 04:04:00,Relative Humidity,33.0
2022-03-21 04:04:00,Fine Particles 2_5,14.0
2022-03-21 04:04:00,Fine Particles 10,24.0
2022-03-21 04:04:00,ABC Status,1.0
2022-03-21 04:02:00,CO2,467.0
2022-03-21 04:02:00,PRESSURE,1036.0
2022-03-21 04:02:00,Temperature,17.0
2022-03-21 04:02:00,Relative Humidity,33.0
2022-03-21 04:02:00,Fine Particles 2_5,13.0
2022-03-21 04:02:00,Fine Particles 10,22.0
2022-03-21 04:02:00,ABC Status,1.0
2022-03-21 04:00:00,CO2,472.0
2022-03-21 04:00:00,PRESSURE,1036.0
2022-03-21 04:00:00,Temperature,17.0
2022-03-21 04:00:00,Relative Humidity,33.0
2022-03-21 04:00:00,Fine Particles 2_5,12.0
2022-03-21 04:00:00,Fine Particles 10,20.0
2022-03-21 04:00:00,ABC Status,1.0
2022-03-21 03:58:00,CO2,480.0
2022-03-21 03:58:00,PRESSURE,1036.0
2022-03-21 03:58:00,Temperature,17.0
2022-03-21 03:58:00,Relative Humidity,33.0
2022-03-21 03:58:00,Fine Particles 2_5,13.0
2022-03-21 03:58:00,Fine Particles 10,22.0
2022-03-21 03:58:00,ABC Status,1.0
2022-03-21 03:56:00,CO2,478.0
2022-03-21 03:56:00,PRESSURE,1036.0
2022-03-21 03:56:00,Temperature,17.0
2022-03-21 03:56:00,Relative Humidity,33.0
2022-03-21 03:56:00,Fine Particles 2_5,14.0
2022-03-21 03:56:00,Fine Particles 10,24.0
2022-03-21 03:56:00,ABC Status,1.0
2022-03-21 03:54:00,CO2,479.0
2022-03-21 03:54:00,PRESSURE,1036.0
2022-03-21 03:54:00,Temperature,17.0
2022-03-21 03:54:00,Relative Humidity,33.0
2022-03-21 03:54:00,Fine Particles 2_5,13.0
2022-03-21 03:54:00,Fine Particles 10,22.0
2022-03-21 03:54:00,ABC Status,1.0
2022-03-21 03:52:00,CO2,477.0
2022-03-21 03:52:00,PRESSURE,1036.0
2022-03-21 03:52:00,Temperature,17.0
2022-03-21 03:52:00,Relative Humidity,33.0
2022-03-21 03:52:00,Fine Particles 2_5,13.0
2022-03-21 03:52:00,Fine Particles 10,22.0
2022-03-21 03:52:00,ABC Status,1.0
2022-03-21 03:50:00,CO2,478.0
2022-03-21 03:50:00,PRESSURE,1036.0
2022-03-21 03:50:00,Temperature,17.0
2022-03-21 03:50:00,Relative Humidity,33.0
2022-03-21 03:50:00,Fine Particles 2_5,13.0
2022-03-21 03:50:00,Fine Particles 10,22.0
2022-03-21 03:50:00,ABC Status,1.0
2022-03-21 03:48:00,CO2,479.0
2022-03-21 03:48:00,PRESSURE,1036.0
2022-03-21 03:48:00,Temperature,17.0
2022-03-21 03:48:00,Relative Humidity,33.0
2022-03-21 03:48:00,Fine Particles 2_5,12.0
2022-03-21 03:48:00,Fine Particles 10,20.0
2022-03-21 03:48:00,ABC Status,1.0
2022-03-21 03:46:00,CO2,477.0
2022-03-21 03:46:00,PRESSURE,1036.0
2022-03-21 03:46:00,Temperature,17.0
2022-03-21 03:46:00,Relative Humidity,33.0
2022-03-21 03:46:00,Fine Particles 2_5,12.0
2022-03-21 03:46:00,Fine Particles 10,20.0
2022-03-21 03:46:00,ABC Status,1.0
2022-03-21 03:44:00,CO2,476.0
2022-03-21 03:44:00,PRESSURE,1036.0
2022-03-21 03:44:00,Temperature,17.0
2022-03-21 03:44:00,Relative Humidity,33.0
2022-03-21 03:44:00,Fine Particles 2_5,11.0
2022-03-21 03:44:00,Fine Particles 10,19.0
2022-03-21 03:44:00,ABC Status,1.0
2022-03-21 03:42:00,CO2,470.0
2022-03-21 03:42:00,PRESSURE,1036.0
2022-03-21 03:42:00,Temperature,17.0
2022-03-21 03:42:00,Relative Humidity,33.0
2022-03-21 03:42:00,Fine Particles 2_5,13.0
2022-03-21 03:42:00,Fine Particles 10,22.0
2022-03-21 03:42:00,ABC Status,1.0
2022-03-21 03:40:00,CO2,467.0
2022-03-21 03:40:00,PRESSURE,1036.0
2022-03-21 03:40:00,Temperature,17.0
2022-03-21 03:40:00,Relative Humidity,33.0
2022-03-21 03:40:00,Fine Particles 2_5,12.0
2022-03-21 03:40:00,Fine Particles 10,20.0
2022-03-21 03:40:00,ABC Status,1.0
2022-03-21 03:38:00,CO2,462.0
2022-03-21 03:38:00,PRESSURE,1036.0
2022-03-21 03:38:00,Temperature,17.0
2022-03-21 03:38:00,Relative Humidity,33.0
2022-03-21 03:38:00,Fine Particles 2_5,12.0
2022-03-21 03:38:00,Fine Particles 10,20.0
2022-03-21 03:38:00,ABC Status,1.0
2022-03-21 03:36:00,CO2,461.0
2022-03-21 03:36:00,PRESSURE,1036.0
2022-03-21 03:36:00,Temperature,17.0
2022-03-21 03:36:00,Relative Humidity,33.0
2022-03-21 03:36:00,Fine Particles 2_5,11.0
2022-03-21 03:36:00,Fine Particles 10,19.0
2022-03-21 03:36:00,ABC Status,1.0
2022-03-21 03:34:00,CO2,466.0
2022-03-21 03:34:00,PRESSURE,1036.0
2022-03-21 03:34:00,Temperature,17.0
2022-03-21 03:34:00,Relative Humidity,33.0
2022-03-21 03:34:00,Fine Particles 2_5,12.0
2022-03-21 03:34:00,Fine Particles 10,20.0
2022-03-21 03:34:00,ABC Status,1.0
2022-03-21 03:32:00,CO2,471.0
2022-03-21 03:32:00,PRESSURE,1036.0
2022-03-21 03:32:00,Temperature,17.0
2022-03-21 03:32:00,Relative Humidity,33.0
2022-03-21 03:32:00,Fine Particles 2_5,12.0
2022-03-21 03:32:00,Fine Particles 10,20.0
2022-03-21 03:32:00,ABC Status,1.0
2022-03-21 03:30:00,CO2,470.0
2022-03-21 03:30:00,PRESSURE,1036.0
2022-03-21 03:30:00,Temperature,17.0
2022-03-21 03:30:00,Relative Humidity,33.0
2022-03-21 03:30:00,Fine Particles 2_5,12.0
2022-03-21 03:30:00,Fine Particles 10,20.0
2022-03-21 03:30:00,ABC Status,1.0
2022-03-21 03:28:00,CO2,471.0
2022-03-21 03:28:00,PRESSURE,1036.0
2022-03-21 03:28:00,Temperature,17.0
2022-03-21 03:28:00,Relative Humidity,33.0
2022-03-21 03:28:00,Fine Particles 2_5,12.0
2022-03-21 03:28:00,Fine Particles 10,20.0
2022-03-21 03:28:00,ABC Status,1.0
2022-03-21 03:26:00,CO2,472.0
2022-03-21 03:26:00,PRESSURE,1036.0
2022-03-21 03:26:00,Temperature,17.0
2022-03-21 03:26:00,Relative Humidity,33.0
2022-03-21 03:26:00,Fine Particles 2_5,12.0
2022-03-21 03:26:00,Fine Particles 10,20.0
2022-03-21 03:26:00,ABC Status,1.0
2022-03-21 03:24:00,CO2,469.0
2022-03-21 03:24:00,PRESSURE,1036.0
2022-03-21 03:24:00,Temperature,17.0
2022-03-21 03:24:00,Relative Humidity,32.0
2022-03-21 03:24:00,Fine Particles 2_5,12.0
2022-03-21 03:24:00,Fine Particles 10,20.0
2022-03-21 03:24:00,ABC Status,1.0
2022-03-21 03:22:00,CO2,471.0
2022-03-21 03:22:00,PRESSURE,1036.0
2022-03-21 03:22:00,Temperature,17.0
2022-03-21 03:22:00,Relative Humidity,32.0
2022-03-21 03:22:00,Fine Particles 2_5,12.0
2022-03-21 03:22:00,Fine Particles 10,20.0
2022-03-21 03:22:00,ABC Status,1.0
2022-03-21 03:20:00,CO2,467.0
2022-03-21 03:20:00,PRESSURE,1036.0
2022-03-21 03:20:00,Temperature,17.0
2022-03-21 03:20:00,Relative Humidity,32.0
2022-03-21 03:20:00,Fine Particles 2_5,13.0
2022-03-21 03:20:00,Fine Particles 10,22.0
2022-03-21 03:20:00,ABC Status,1.0
2022-03-21 03:18:00,CO2,468.0
2022-03-21 03:18:00,PRESSURE,1036.0
2022-03-21 03:18:00,Temperature,17.0
2022-03-21 03:18:00,Relative Humidity,32.0
2022-03-21 03:18:00,Fine Particles 2_5,12.0
2022-03-21 03:18:00,Fine Particles 10,20.0
2022-03-21 03:18:00,ABC Status,1.0
2022-03-21 03:16:00,CO2,468.0
2022-03-21 03:16:00,PRESSURE,1036.0
2022-03-21 03:16:00,Temperature,17.0
2022-03-21 03:16:00,Relative Humidity,32.0
2022-03-21 03:16:00,Fine Particles 2_5,12.0
2022-03-21 03:16:00,Fine Particles 10,20.0
2022-03-21 03:16:00,ABC Status,1.0
2022-03-21 03:14:00,CO2,462.0
2022-03-21 03:14:00,PRESSURE,1036.0
2022-03-21 03:14:00,Temperature,17.0
2022-03-21 03:14:00,Relative Humidity,32.0
2022-03-21 03:14:00,Fine Particles 2_5,11.0
2022-03-21 03:14:00,Fine Particles 10,19.0
2022-03-21 03:14:00,ABC Status,1.0
2022-03-21 03:12:00,CO2,465.0
2022-03-21 03:12:00,PRESSURE,1036.0
2022-03-21 03:12:00,Temperature,17.0
2022-03-21 03:12:00,Relative Humidity,32.0
2022-03-21 03:12:00,Fine Particles 2_5,12.0
2022-03-21 03:12:00,Fine Particles 10,20.0
2022-03-21 03:12:00,ABC Status,1.0
2022-03-21 03:10:00,CO2,464.0
2022-03-21 03:10:00,PRESSURE,1036.0
2022-03-21 03:10:00,Temperature,17.0
2022-03-21 03:10:00,Relative Humidity,32.0
2022-03-21 03:10:00,Fine Particles 2_5,12.0
2022-03-21 03:10:00,Fine Particles 10,20.0
2022-03-21 03:10:00,ABC Status,1.0
2022-03-21 03:08:00,CO2,463.0
2022-03-21 03:08:00,PRESSURE,1036.0
2022-03-21 03:08:00,Temperature,17.0
2022-03-21 03:08:00,Relative Humidity,32.0
2022-03-21 03:08:00,Fine Particles 2_5,12.0
2022-03-21 03:08:00,Fine Particles 10,20.0
2022-03-21 03:08:00,ABC Status,1.0
2022-03-21 03:06:00,CO2,467.0
2022-03-21 03:06:00,PRESSURE,1036.0
2022-03-21 03:06:00,Temperature,17.0
2022-03-21 03:06:00,Relative Humidity,32.0
2022-03-21 03:06:00,Fine Particles 2_5,12.0
2022-03-21 03:06:00,Fine Particles 10,20.0
2022-03-21 03:06:00,ABC Status,1.0
2022-03-21 03:04:00,CO2,469.0
2022-03-21 03:04:00,PRESSURE,1036.0
2022-03-21 03:04:00,Temperature,17.0
2022-03-21 03:04:00,Relative Humidity,32.0
2022-03-21 03:04:00,Fine Particles 2_5,12.0
2022-03-21 03:04:00,Fine Particles 10,20.0
2022-03-21 03:04:00,ABC Status,1.0
2022-03-21 03:02:00,CO2,467.0
2022-03-21 03:02:00,PRESSURE,1036.0
2022-03-21 03:02:00,Temperature,17.0
2022-03-21 03:02:00,Relative Humidity,32.0
2022-03-21 03:02:00,Fine Particles 2_5,12.0
2022-03-21 03:02:00,Fine Particles 10,20.0
2022-03-21 03:02:00,ABC Status,1.0
2022-03-21 03:00:00,CO2,470.0
2022-03-21 03:00:00,PRESSURE,1036.0
2022-03-21 03:00:00,Temperature,17.0
2022-03-21 03:00:00,Relative Humidity,32.0
2022-03-21 03:00:00,Fine Particles 2_5,11.0
2022-03-21 03:00:00,Fine Particles 10,19.0
2022-03-21 03:00:00,ABC Status,1.0
2022-03-21 02:58:00,CO2,467.0
2022-03-21 02:58:00,PRESSURE,1036.0
2022-03-21 02:58:00,Temperature,17.0
2022-03-21 02:58:00,Relative Humidity,32.0
2022-03-21 02:58:00,Fine Particles 2_5,12.0
2022-03-21 02:58:00,Fine Particles 10,20.0
2022-03-21 02:58:00,ABC Status,1.0
2022-03-21 02:56:00,CO2,468.0
2022-03-21 02:56:00,PRESSURE,1036.0
2022-03-21 02:56:00,Temperature,17.0
