"time","dayOfWeek","weekDay","workHour","people","occupancyNote","inCo2","inPressure","inTemp","inHumid","inPart2_5","inPart10","outHumid","outTemp","outPressure","windSpeed","peopleEvery30Min","dCo2since30Min","dMinSince30Min","people2Bin","people2EqualBin","people3Bin","people3EqualBin","diffTemp","diffHumid","diffPressure","people_lag1","people_lag2","people_lag3","people_lag4","people_lead1","people_lead2","people_lead3","people_lead4","people2Bin_lag1","people2Bin_lag2","people2Bin_lag3","people2Bin_lag4","people2Bin_lead1","people2Bin_lead2","people2Bin_lead3","people2Bin_lead4","people2EqualBin_lag1","people2EqualBin_lag2","people2EqualBin_lag3","people2EqualBin_lag4","people2EqualBin_lead1","people2EqualBin_lead2","people2EqualBin_lead3","people2EqualBin_lead4","people3Bin_lag1","people3Bin_lag2","people3Bin_lag3","people3Bin_lag4","people3Bin_lead1","people3Bin_lead2","people3Bin_lead3","people3Bin_lead4","people3EqualBin_lag1","people3EqualBin_lag2","people3EqualBin_lag3","people3EqualBin_lag4","people3EqualBin_lead1","people3EqualBin_lead2","people3EqualBin_lead3","people3EqualBin_lead4","inCo2_lag1","inCo2_lag2","inCo2_lag3","inCo2_lag4","inCo2_lead1","inCo2_lead2","inCo2_lead3","inCo2_lead4","inPressure_lag1","inPressure_lag2","inPressure_lag3","inPressure_lag4","inPressure_lead1","inPressure_lead2","inPressure_lead3","inPressure_lead4","inTemp_lag1","inTemp_lag2","inTemp_lag3","inTemp_lag4","inTemp_lead1","inTemp_lead2","inTemp_lead3","inTemp_lead4","inHumid_lag1","inHumid_lag2","inHumid_lag3","inHumid_lag4","inHumid_lead1","inHumid_lead2","inHumid_lead3","inHumid_lead4","inPart2_5_lag1","inPart2_5_lag2","inPart2_5_lag3","inPart2_5_lag4","inPart2_5_lead1","inPart2_5_lead2","inPart2_5_lead3","inPart2_5_lead4","inPart10_lag1","inPart10_lag2","inPart10_lag3","inPart10_lag4","inPart10_lead1","inPart10_lead2","inPart10_lead3","inPart10_lead4","outHumid_lag1","outHumid_lag2","outHumid_lag3","outHumid_lag4","outHumid_lead1","outHumid_lead2","outHumid_lead3","outHumid_lead4","outTemp_lag1","outTemp_lag2","outTemp_lag3","outTemp_lag4","outTemp_lead1","outTemp_lead2","outTemp_lead3","outTemp_lead4","outPressure_lag1","outPressure_lag2","outPressure_lag3","outPressure_lag4","outPressure_lead1","outPressure_lead2","outPressure_lead3","outPressure_lead4","windSpeed_lag1","windSpeed_lag2","windSpeed_lag3","windSpeed_lag4","windSpeed_lead1","windSpeed_lead2","windSpeed_lead3","windSpeed_lead4","diffTemp_lag1","diffTemp_lag2","diffTemp_lag3","diffTemp_lag4","diffTemp_lead1","diffTemp_lead2","diffTemp_lead3","diffTemp_lead4","diffHumid_lag1","diffHumid_lag2","diffHumid_lag3","diffHumid_lag4","diffHumid_lead1","diffHumid_lead2","diffHumid_lead3","diffHumid_lead4","diffPressure_lag1","diffPressure_lag2","diffPressure_lag3","diffPressure_lag4","diffPressure_lead1","diffPressure_lead2","diffPressure_lead3","diffPressure_lead4"
2022-07-02 16:25:00,"Saturday","weekend","working",0,"",400,1025,22,47,1,1,38.74,25,1018.43333333333,2.41666666666667,0,0,14,"empty","0-to-3","0-to-9","0-to-1",3,-8.26,-6.56666666666661,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",400,400,402,400,400,400,400,400,1025,1025,1025,1025,1025,1025,1025,1025,22,22,22,23,22,22,22,22,47,47,47,47,47,47,47,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.572,38.404,38.236,38.068,38.74,38.74,38.74,38.74,25,25,25,25,25,25,25,25,1018.44666666667,1018.46,1018.47333333333,1018.48666666667,1018.42,1018.40666666667,1018.39333333333,1018.38,2.38333333333333,2.35,2.31666666666667,2.28333333333333,2.45,2.48333333333333,2.51666666666667,2.55,3,3,3,2,3,3,3,3,-8.428,-8.596,-8.764,-8.932,-8.26,-8.26,-8.26,-8.26,-6.55333333333328,-6.53999999999996,-6.52666666666664,-6.51333333333332,-6.57999999999993,-6.59333333333325,-6.60666666666668,-6.62
2022-07-02 16:27:00,"Saturday","weekend","working",0,"",400,1025,22,47,1,1,38.74,25,1018.42,2.45,0,0,16,"empty","0-to-3","0-to-9","0-to-1",3,-8.26,-6.57999999999993,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",400,400,400,402,400,400,400,400,1025,1025,1025,1025,1025,1025,1025,1025,22,22,22,22,22,22,22,22,47,47,47,47,47,47,47,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.74,38.572,38.404,38.236,38.74,38.74,38.74,38.74,25,25,25,25,25,25,25,25,1018.43333333333,1018.44666666667,1018.46,1018.47333333333,1018.40666666667,1018.39333333333,1018.38,1018.36666666667,2.41666666666667,2.38333333333333,2.35,2.31666666666667,2.48333333333333,2.51666666666667,2.55,2.58333333333333,3,3,3,3,3,3,3,3,-8.26,-8.428,-8.596,-8.764,-8.26,-8.26,-8.26,-8.26,-6.56666666666661,-6.55333333333328,-6.53999999999996,-6.52666666666664,-6.59333333333325,-6.60666666666668,-6.62,-6.63333333333333
2022-07-02 16:29:00,"Saturday","weekend","working",0,"",400,1025,22,47,1,1,38.74,25,1018.40666666667,2.48333333333333,0,0,18,"empty","0-to-3","0-to-9","0-to-1",3,-8.26,-6.59333333333325,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",400,400,400,400,400,400,400,400,1025,1025,1025,1025,1025,1025,1025,1025,22,22,22,22,22,22,22,22,47,47,47,47,47,47,47,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.74,38.74,38.572,38.404,38.74,38.74,38.74,38.74,25,25,25,25,25,25,25,25,1018.42,1018.43333333333,1018.44666666667,1018.46,1018.39333333333,1018.38,1018.36666666667,1018.35333333333,2.45,2.41666666666667,2.38333333333333,2.35,2.51666666666667,2.55,2.58333333333333,2.61666666666667,3,3,3,3,3,3,3,3,-8.26,-8.26,-8.428,-8.596,-8.26,-8.26,-8.26,-9.26,-6.57999999999993,-6.56666666666661,-6.55333333333328,-6.53999999999996,-6.60666666666668,-6.62,-6.63333333333333,-6.64666666666665
2022-07-02 16:31:00,"Saturday","weekend","working",0,"",400,1025,22,47,1,1,38.74,25,1018.39333333333,2.51666666666667,0,0,20,"empty","0-to-3","0-to-9","0-to-1",3,-8.26,-6.60666666666668,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",400,400,400,400,400,400,400,400,1025,1025,1025,1025,1025,1025,1025,1025,22,22,22,22,22,22,22,22,47,47,47,47,47,47,48,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.74,38.74,38.74,38.572,38.74,38.74,38.74,38.74,25,25,25,25,25,25,25,25,1018.40666666667,1018.42,1018.43333333333,1018.44666666667,1018.38,1018.36666666667,1018.35333333333,1018.34,2.48333333333333,2.45,2.41666666666667,2.38333333333333,2.55,2.58333333333333,2.61666666666667,2.65,3,3,3,3,3,3,3,3,-8.26,-8.26,-8.26,-8.428,-8.26,-8.26,-9.26,-10.26,-6.59333333333325,-6.57999999999993,-6.56666666666661,-6.55333333333328,-6.62,-6.63333333333333,-6.64666666666665,-6.65999999999997
2022-07-02 16:33:00,"Saturday","weekend","working",0,"",400,1025,22,47,1,1,38.74,25,1018.38,2.55,0,0,22,"empty","0-to-3","0-to-9","0-to-1",3,-8.26,-6.62,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",400,400,400,400,400,400,400,400,1025,1025,1025,1025,1025,1025,1025,1025,22,22,22,22,22,22,22,22,47,47,47,47,47,48,49,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.74,38.74,38.74,38.74,38.74,38.74,38.74,38.74,25,25,25,25,25,25,25,25,1018.39333333333,1018.40666666667,1018.42,1018.43333333333,1018.36666666667,1018.35333333333,1018.34,1018.32666666667,2.51666666666667,2.48333333333333,2.45,2.41666666666667,2.58333333333333,2.61666666666667,2.65,2.68333333333333,3,3,3,3,3,3,3,3,-8.26,-8.26,-8.26,-8.26,-8.26,-9.26,-10.26,-10.26,-6.60666666666668,-6.59333333333325,-6.57999999999993,-6.56666666666661,-6.63333333333333,-6.64666666666665,-6.65999999999997,-6.67333333333329
2022-07-02 16:35:00,"Saturday","weekend","working",0,"",400,1025,22,47,1,1,38.74,25,1018.36666666667,2.58333333333333,0,0,24,"empty","0-to-3","0-to-9","0-to-1",3,-8.26,-6.63333333333333,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",400,400,400,400,400,400,400,400,1025,1025,1025,1025,1025,1025,1025,1024,22,22,22,22,22,22,22,22,47,47,47,47,48,49,49,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.74,38.74,38.74,38.74,38.74,38.74,38.74,38.74,25,25,25,25,25,25,25,25,1018.38,1018.39333333333,1018.40666666667,1018.42,1018.35333333333,1018.34,1018.32666666667,1018.31333333333,2.55,2.51666666666667,2.48333333333333,2.45,2.61666666666667,2.65,2.68333333333333,2.71666666666667,3,3,3,3,3,3,3,3,-8.26,-8.26,-8.26,-8.26,-9.26,-10.26,-10.26,-10.26,-6.62,-6.60666666666668,-6.59333333333325,-6.57999999999993,-6.64666666666665,-6.65999999999997,-6.67333333333329,-5.68666666666661
2022-07-02 16:37:00,"Saturday","weekend","working",0,"",400,1025,22,48,1,1,38.74,25,1018.35333333333,2.61666666666667,0,0,26,"empty","0-to-3","0-to-9","0-to-1",3,-9.26,-6.64666666666665,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",400,400,400,400,400,400,400,400,1025,1025,1025,1025,1025,1025,1024,1024,22,22,22,22,22,22,22,23,47,47,47,47,49,49,49,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.74,38.74,38.74,38.74,38.74,38.74,38.74,38.74,25,25,25,25,25,25,25,25,1018.36666666667,1018.38,1018.39333333333,1018.40666666667,1018.34,1018.32666666667,1018.31333333333,1018.3,2.58333333333333,2.55,2.51666666666667,2.48333333333333,2.65,2.68333333333333,2.71666666666667,2.75,3,3,3,3,3,3,3,2,-8.26,-8.26,-8.26,-8.26,-10.26,-10.26,-10.26,-11.26,-6.63333333333333,-6.62,-6.60666666666668,-6.59333333333325,-6.65999999999997,-6.67333333333329,-5.68666666666661,-5.69999999999993
2022-07-02 16:39:00,"Saturday","weekend","working",0,"",400,1025,22,49,1,1,38.74,25,1018.34,2.65,0,0,28,"empty","0-to-3","0-to-9","0-to-1",3,-10.26,-6.65999999999997,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",400,400,400,400,400,400,400,401,1025,1025,1025,1025,1025,1024,1024,1025,22,22,22,22,22,22,23,23,48,47,47,47,49,49,50,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.74,38.74,38.74,38.74,38.74,38.74,38.74,38.74,25,25,25,25,25,25,25,25,1018.35333333333,1018.36666666667,1018.38,1018.39333333333,1018.32666666667,1018.31333333333,1018.3,1018.28666666667,2.61666666666667,2.58333333333333,2.55,2.51666666666667,2.68333333333333,2.71666666666667,2.75,2.78333333333333,3,3,3,3,3,3,2,2,-9.26,-8.26,-8.26,-8.26,-10.26,-10.26,-11.26,-11.26,-6.64666666666665,-6.63333333333333,-6.62,-6.60666666666668,-6.67333333333329,-5.68666666666661,-5.69999999999993,-6.71333333333325
2022-07-02 16:41:00,"Saturday","weekend","working",0,"",400,1025,22,49,1,1,38.74,25,1018.32666666667,2.68333333333333,0,0,0,"empty","0-to-3","0-to-9","0-to-1",3,-10.26,-6.67333333333329,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",400,400,400,400,400,400,401,404,1025,1025,1025,1025,1024,1024,1025,1024,22,22,22,22,22,23,23,23,49,48,47,47,49,50,50,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.74,38.74,38.74,38.74,38.74,38.74,38.74,38.74,25,25,25,25,25,25,25,25,1018.34,1018.35333333333,1018.36666666667,1018.38,1018.31333333333,1018.3,1018.28666666667,1018.27333333333,2.65,2.61666666666667,2.58333333333333,2.55,2.71666666666667,2.75,2.78333333333333,2.81666666666667,3,3,3,3,3,2,2,2,-10.26,-9.26,-8.26,-8.26,-10.26,-11.26,-11.26,-10.26,-6.65999999999997,-6.64666666666665,-6.63333333333333,-6.62,-5.68666666666661,-5.69999999999993,-6.71333333333325,-5.72666666666657
2022-07-02 16:43:00,"Saturday","weekend","working",0,"",400,1024,22,49,1,1,38.74,25,1018.31333333333,2.71666666666667,0,0,2,"empty","0-to-3","0-to-9","0-to-1",3,-10.26,-5.68666666666661,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",400,400,400,400,400,401,404,404,1025,1025,1025,1025,1024,1025,1024,1024,22,22,22,22,23,23,23,23,49,49,48,47,50,50,49,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.74,38.74,38.74,38.74,38.74,38.74,38.74,38.74,25,25,25,25,25,25,25,25,1018.32666666667,1018.34,1018.35333333333,1018.36666666667,1018.3,1018.28666666667,1018.27333333333,1018.26,2.68333333333333,2.65,2.61666666666667,2.58333333333333,2.75,2.78333333333333,2.81666666666667,2.85,3,3,3,3,2,2,2,2,-10.26,-10.26,-9.26,-8.26,-11.26,-11.26,-10.26,-10.26,-6.67333333333329,-6.65999999999997,-6.64666666666665,-6.63333333333333,-5.69999999999993,-6.71333333333325,-5.72666666666657,-5.74000000000001
2022-07-02 16:45:00,"Saturday","weekend","working",0,"",400,1024,23,50,1,1,38.74,25,1018.3,2.75,0,0,4,"empty","0-to-3","0-to-9","0-to-1",2,-11.26,-5.69999999999993,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",400,400,400,400,401,404,404,404,1024,1025,1025,1025,1025,1024,1024,1024,22,22,22,22,23,23,23,23,49,49,49,48,50,49,49,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.74,38.74,38.74,38.74,38.74,38.74,38.74,38.74,25,25,25,25,25,25,25,25,1018.31333333333,1018.32666666667,1018.34,1018.35333333333,1018.28666666667,1018.27333333333,1018.26,1018.24666666667,2.71666666666667,2.68333333333333,2.65,2.61666666666667,2.78333333333333,2.81666666666667,2.85,2.88333333333333,3,3,3,3,2,2,2,2,-10.26,-10.26,-10.26,-9.26,-11.26,-10.26,-10.26,-10.26,-5.68666666666661,-6.67333333333329,-6.65999999999997,-6.64666666666665,-6.71333333333325,-5.72666666666657,-5.74000000000001,-5.75333333333333
2022-07-02 16:47:00,"Saturday","weekend","working",0,"",401,1025,23,50,1,1,38.74,25,1018.28666666667,2.78333333333333,0,1,6,"empty","0-to-3","0-to-9","0-to-1",2,-11.26,-6.71333333333325,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",400,400,400,400,404,404,404,403,1024,1024,1025,1025,1024,1024,1024,1024,23,22,22,22,23,23,23,23,50,49,49,49,49,49,49,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.74,38.74,38.74,38.74,38.74,38.74,38.74,38.74,25,25,25,25,25,25,25,25,1018.3,1018.31333333333,1018.32666666667,1018.34,1018.27333333333,1018.26,1018.24666666667,1018.23333333333,2.75,2.71666666666667,2.68333333333333,2.65,2.81666666666667,2.85,2.88333333333333,2.91666666666667,2,3,3,3,2,2,2,2,-11.26,-10.26,-10.26,-10.26,-10.26,-10.26,-10.26,-9.26,-5.69999999999993,-5.68666666666661,-6.67333333333329,-6.65999999999997,-5.72666666666657,-5.74000000000001,-5.75333333333333,-5.76666666666665
2022-07-02 16:49:00,"Saturday","weekend","working",0,"",404,1024,23,49,1,1,38.74,25,1018.27333333333,2.81666666666667,0,4,8,"empty","0-to-3","0-to-9","0-to-1",2,-10.26,-5.72666666666657,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",401,400,400,400,404,404,403,401,1025,1024,1024,1025,1024,1024,1024,1024,23,23,22,22,23,23,23,23,50,50,49,49,49,49,48,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.74,38.74,38.74,38.74,38.74,38.74,38.74,39.2713333333333,25,25,25,25,25,25,25,24.8666666666667,1018.28666666667,1018.3,1018.31333333333,1018.32666666667,1018.26,1018.24666666667,1018.23333333333,1018.22,2.78333333333333,2.75,2.71666666666667,2.68333333333333,2.85,2.88333333333333,2.91666666666667,2.95,2,2,3,3,2,2,2,1.86666666666667,-11.26,-11.26,-10.26,-10.26,-10.26,-10.26,-9.26,-8.72866666666666,-6.71333333333325,-5.69999999999993,-5.68666666666661,-6.67333333333329,-5.74000000000001,-5.75333333333333,-5.76666666666665,-5.77999999999997
2022-07-02 16:51:00,"Saturday","weekend","working",0,"",404,1024,23,49,1,1,38.74,25,1018.26,2.85,0,4,10,"empty","0-to-3","0-to-9","0-to-1",2,-10.26,-5.74000000000001,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",404,401,400,400,404,403,401,400,1024,1025,1024,1024,1024,1024,1024,1025,23,23,23,22,23,23,23,23,49,50,50,49,49,48,48,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.74,38.74,38.74,38.74,38.74,38.74,39.2713333333333,39.8026666666667,25,25,25,25,25,25,24.8666666666667,24.7333333333333,1018.27333333333,1018.28666666667,1018.3,1018.31333333333,1018.24666666667,1018.23333333333,1018.22,1018.20666666667,2.81666666666667,2.78333333333333,2.75,2.71666666666667,2.88333333333333,2.91666666666667,2.95,2.98333333333333,2,2,2,3,2,2,1.86666666666667,1.73333333333333,-10.26,-11.26,-11.26,-10.26,-10.26,-9.26,-8.72866666666666,-8.19733333333333,-5.72666666666657,-6.71333333333325,-5.69999999999993,-5.68666666666661,-5.75333333333333,-5.76666666666665,-5.77999999999997,-6.79333333333329
2022-07-02 16:53:00,"Saturday","weekend","working",0,"",404,1024,23,49,1,1,38.74,25,1018.24666666667,2.88333333333333,0,4,12,"empty","0-to-3","0-to-9","0-to-1",2,-10.26,-5.75333333333333,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",404,404,401,400,403,401,400,400,1024,1024,1025,1024,1024,1024,1025,1024,23,23,23,23,23,23,23,23,49,49,50,50,48,48,48,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.74,38.74,38.74,38.74,38.74,39.2713333333333,39.8026666666667,40.334,25,25,25,25,25,24.8666666666667,24.7333333333333,24.6,1018.26,1018.27333333333,1018.28666666667,1018.3,1018.23333333333,1018.22,1018.20666666667,1018.19666666667,2.85,2.81666666666667,2.78333333333333,2.75,2.91666666666667,2.95,2.98333333333333,3,2,2,2,2,2,1.86666666666667,1.73333333333333,1.6,-10.26,-10.26,-11.26,-11.26,-9.26,-8.72866666666666,-8.19733333333333,-7.666,-5.74000000000001,-5.72666666666657,-6.71333333333325,-5.69999999999993,-5.76666666666665,-5.77999999999997,-6.79333333333329,-5.80333333333328
2022-07-02 16:55:00,"Saturday","weekend","working",0,"",403,1024,23,48,1,1,38.74,25,1018.23333333333,2.91666666666667,0,3,14,"empty","0-to-3","0-to-9","0-to-1",2,-9.26,-5.76666666666665,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",404,404,404,401,401,400,400,400,1024,1024,1024,1025,1024,1025,1024,1024,23,23,23,23,23,23,23,23,49,49,49,50,48,48,48,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.74,38.74,38.74,38.74,39.2713333333333,39.8026666666667,40.334,40.8653333333333,25,25,25,25,24.8666666666667,24.7333333333333,24.6,24.4666666666667,1018.24666666667,1018.26,1018.27333333333,1018.28666666667,1018.22,1018.20666666667,1018.19666666667,1018.19,2.88333333333333,2.85,2.81666666666667,2.78333333333333,2.95,2.98333333333333,3,3,2,2,2,2,1.86666666666667,1.73333333333333,1.6,1.46666666666667,-10.26,-10.26,-10.26,-11.26,-8.72866666666666,-8.19733333333333,-7.666,-7.13466666666667,-5.75333333333333,-5.74000000000001,-5.72666666666657,-6.71333333333325,-5.77999999999997,-6.79333333333329,-5.80333333333328,-5.80999999999995
2022-07-02 16:57:00,"Saturday","weekend","working",0,"",401,1024,23,48,1,1,39.2713333333333,24.8666666666667,1018.22,2.95,0,1,16,"empty","0-to-3","0-to-9","0-to-1",1.86666666666667,-8.72866666666666,-5.77999999999997,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",403,404,404,404,400,400,400,400,1024,1024,1024,1024,1025,1024,1024,1024,23,23,23,23,23,23,23,22,48,49,49,49,48,48,48,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.74,38.74,38.74,38.74,39.8026666666667,40.334,40.8653333333333,41.3966666666667,25,25,25,25,24.7333333333333,24.6,24.4666666666667,24.3333333333333,1018.23333333333,1018.24666666667,1018.26,1018.27333333333,1018.20666666667,1018.19666666667,1018.19,1018.18333333333,2.91666666666667,2.88333333333333,2.85,2.81666666666667,2.98333333333333,3,3,3,2,2,2,2,1.73333333333333,1.6,1.46666666666667,2.33333333333333,-9.26,-10.26,-10.26,-10.26,-8.19733333333333,-7.666,-7.13466666666667,-6.60333333333333,-5.76666666666665,-5.75333333333333,-5.74000000000001,-5.72666666666657,-6.79333333333329,-5.80333333333328,-5.80999999999995,-5.81666666666661
