station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
EHBK,2022-06-08 10:25,59.00,57.20,93.74,220.00,9.00,0.00,29.77,M,5.59,M,FEW,M,M,M,3200.00,M,M,M,RA,M,M,M,M,M,M,59.00,EHBK 081025Z AUTO 22009KT 9000 RA FEW032 15/14 Q1008 TEMPO 7000 RADZ BKN014,M
EHBK,2022-06-08 10:55,59.00,57.20,93.74,220.00,6.00,0.00,29.77,M,5.59,M,FEW,SCT,BKN,M,700.00,2200.00,2700.00,M,-RA,M,M,M,M,M,M,59.00,EHBK 081055Z AUTO 22006KT 9000 -RA FEW007 SCT022 BKN027 15/14 Q1008 RERA TEMPO 7000 RADZ BKN014,M
EHBK,2022-06-08 11:25,59.00,57.20,93.74,230.00,6.00,0.00,29.74,M,5.59,M,FEW,SCT,BKN,M,900.00,1900.00,3200.00,M,-RA,M,M,M,M,M,M,59.00,EHBK 081125Z AUTO 23006KT 9000 -RA FEW009 SCT019 BKN032 15/14 Q1007 RERA TEMPO 7000 RADZ BKN014,M
EHBK,2022-06-08 11:55,59.00,57.20,93.74,200.00,8.00,0.00,29.74,M,6.21,M,FEW,SCT,BKN,M,600.00,700.00,1500.00,M,-RA,M,M,M,M,M,M,59.00,EHBK 081155Z AUTO 20008KT 170V240 9999 -RA FEW006 SCT007 BKN015 15/14 Q1007 TEMPO 7000 RADZ BKN014,M
EHBK,2022-06-08 12:25,59.00,57.20,93.74,200.00,9.00,0.00,29.74,M,6.21,M,SCT,SCT,BKN,M,700.00,800.00,2200.00,M,SHRA,M,M,M,M,M,M,59.00,EHBK 081225Z AUTO 20009KT 9999 SHRA SCT007/// SCT008/// BKN022/// 15/14 Q1007 TEMPO 7000 RADZ BKN012,M
EHBK,2022-06-08 12:55,59.00,57.20,93.74,200.00,12.00,0.00,29.74,M,6.21,M,FEW,SCT,BKN,M,800.00,1000.00,1300.00,M,-SHRA,M,M,M,M,M,M,59.00,EHBK 081255Z AUTO 20012KT 170V230 9999 -SHRA FEW008 SCT010 BKN013 15/14 Q1007 TEMPO 7000 RADZ,M
EHBK,2022-06-08 13:25,59.00,57.20,93.74,200.00,11.00,0.00,29.74,M,6.21,M,SCT,BKN,BKN,M,600.00,700.00,800.00,M,-RA,M,M,M,M,M,M,59.00,EHBK 081325Z AUTO 20011KT 9999 -RA SCT006 BKN007 BKN008 15/14 Q1007 BECMG SCT008 BKN012 TEMPO 7000 RADZ,M
EHBK,2022-06-08 13:55,59.00,57.20,93.74,210.00,11.00,0.00,29.74,M,6.21,M,SCT,BKN,BKN,M,600.00,800.00,900.00,M,+DZ,M,M,M,M,M,M,59.00,EHBK 081355Z AUTO 21011KT 9999 +DZ SCT006 BKN008 BKN009 15/14 Q1007 RERADZ BECMG SCT008 BKN012 TEMPO 7000,M
EHBK,2022-06-08 14:25,59.00,57.20,93.74,220.00,12.00,0.00,29.74,M,4.97,M,FEW,SCT,BKN,M,400.00,600.00,700.00,M,SHRA,M,M,M,M,M,M,59.00,EHBK 081425Z AUTO 22012KT 180V250 8000 SHRA FEW004 SCT006 BKN007 15/14 Q1007 REDZ TEMPO 4500 DZRA,M
EHBK,2022-06-08 14:55,59.00,57.20,93.74,250.00,11.00,0.00,29.74,M,6.21,M,FEW,SCT,M,M,1000.00,1300.00,M,M,-RA,M,M,M,M,M,M,59.00,EHBK 081455Z AUTO 25011KT 200V290 9999 -RA FEW010 SCT013 15/14 Q1007 TEMPO 7000 RADZ SCT008 BKN014,M
EHBK,2022-06-08 15:25,59.00,55.40,87.83,260.00,8.00,0.00,29.74,M,6.21,M,BKN,BKN,M,M,4000.00,4700.00,M,M,-RA,M,M,M,M,M,M,59.00,EHBK 081525Z AUTO 26008KT 200V310 9999 -RA BKN040 BKN047 15/13 Q1007 REDZRA TEMPO 7000 RADZ SCT008 BKN014,M
EHBK,2022-06-08 15:55,59.00,57.20,93.74,250.00,6.00,0.00,29.74,M,6.21,M,FEW,M,M,M,900.00,M,M,M,DZ,M,M,M,M,M,M,59.00,EHBK 081555Z AUTO 25006KT 190V300 9999 DZ FEW009/// 15/14 Q1007 TEMPO 7000 RADZ BKN014,M
EHBK,2022-06-08 16:25,59.00,57.20,93.74,240.00,7.00,0.00,29.74,M,6.21,M,FEW,SCT,M,M,800.00,1000.00,M,M,-RA,M,M,M,M,M,M,59.00,EHBK 081625Z AUTO 24007KT 200V290 9999 -RA FEW008 SCT010 15/14 Q1007 REDZRA TEMPO 7000 RADZ BKN009,M
EHBK,2022-06-08 16:55,59.00,57.20,93.74,230.00,8.00,0.00,29.74,M,6.21,M,FEW,M,M,M,700.00,M,M,M,-RA,M,M,M,M,M,M,59.00,EHBK 081655Z AUTO 23008KT 9999 -RA FEW007 15/14 Q1007 NOSIG,M
EHBK,2022-06-08 17:25,59.00,57.20,93.74,220.00,7.00,0.00,29.74,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,EHBK 081725Z AUTO 22007KT 9999 NSC 15/14 Q1007 NOSIG,M
EHBK,2022-06-08 17:55,60.80,57.20,87.92,200.00,7.00,0.00,29.74,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,EHBK 081755Z AUTO 20007KT 160V240 9999 NSC 16/14 Q1007 NOSIG,M
EHBK,2022-06-08 18:25,60.80,57.20,87.92,200.00,7.00,0.00,29.74,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,EHBK 081825Z AUTO 20007KT 140V220 9999 NSC 16/14 Q1007 NOSIG,M
EHBK,2022-06-08 18:55,59.00,57.20,93.74,200.00,7.00,0.00,29.74,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,EHBK 081855Z AUTO 20007KT 9999 NSC 15/14 Q1007 NOSIG,M
EHBK,2022-06-08 19:25,59.00,57.20,93.74,210.00,7.00,0.00,29.77,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,59.00,EHBK 081925Z AUTO 21007KT 9999 FEW035 15/14 Q1008 NOSIG,M
EHBK,2022-06-08 19:55,59.00,55.40,87.83,220.00,7.00,0.00,29.77,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,EHBK 081955Z AUTO 22007KT 190V250 9999 NSC 15/13 Q1008 NOSIG,M
EHBK,2022-06-08 20:25,59.00,53.60,82.25,230.00,8.00,0.00,29.77,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,EHBK 082025Z AUTO 23008KT 9999 NSC 15/12 Q1008 NOSIG,M
EHBK,2022-06-08 20:55,57.20,53.60,87.74,230.00,8.00,0.00,29.80,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,EHBK 082055Z AUTO 23008KT 9999 NSC 14/12 Q1009 NOSIG,M
EHBK,2022-06-08 21:25,57.20,53.60,87.74,220.00,8.00,0.00,29.80,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,EHBK 082125Z AUTO 22008KT 9999 NSC 14/12 Q1009,M
EHBK,2022-06-08 21:55,57.20,53.60,87.74,220.00,8.00,0.00,29.80,M,6.21,M,SCT,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,57.20,EHBK 082155Z AUTO 22008KT 9999 SCT026 14/12 Q1009,M
EHBK,2022-06-08 22:25,57.20,51.80,82.12,230.00,10.00,0.00,29.80,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,EHBK 082225Z AUTO 23010KT 9999 NSC 14/11 Q1009,M
EHBK,2022-06-08 22:55,55.40,51.80,87.65,220.00,9.00,0.00,29.80,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 082255Z AUTO 22009KT 9999 NSC 13/11 Q1009,M
EHBK,2022-06-08 23:25,55.40,51.80,87.65,210.00,9.00,0.00,29.80,M,6.21,M,FEW,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 082325Z AUTO 21009KT 9999 FEW044 13/11 Q1009,M
EHBK,2022-06-08 23:55,55.40,51.80,87.65,210.00,10.00,0.00,29.80,M,6.21,M,OVC,M,M,M,2100.00,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 082355Z AUTO 21010KT 9999 OVC021 13/11 Q1009,M
EHBK,2022-06-09 00:25,55.40,51.80,87.65,220.00,10.00,0.00,29.83,M,6.21,M,OVC,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 090025Z AUTO 22010KT 9999 OVC018/// 13/11 Q1010,M
EHBK,2022-06-09 00:55,55.40,53.60,93.65,230.00,11.00,0.00,29.83,M,6.21,M,SCT,FEW,BKN,OVC,1400.00,1500.00,1600.00,3100.00,-RADZ,M,M,M,M,M,M,55.40,EHBK 090055Z AUTO 23011KT 9999 -RADZ SCT014 FEW015CB BKN016 OVC031 13/12 Q1010,M
EHBK,2022-06-09 01:25,55.40,51.80,87.65,230.00,11.00,0.00,29.83,M,6.21,M,SCT,BKN,M,M,1200.00,1500.00,M,M,M,M,M,M,M,M,M,55.40,EHBK 090125Z AUTO 23011KT 9999 SCT012 BKN015CB 13/11 Q1010 REDZ,M
EHBK,2022-06-09 01:55,55.40,53.60,93.65,230.00,10.00,0.00,29.83,M,6.21,M,BKN,OVC,M,M,1100.00,1300.00,M,M,M,M,M,M,M,M,M,55.40,EHBK 090155Z AUTO 23010KT 9999 BKN011 OVC013 13/12 Q1010,M
EHBK,2022-06-09 02:25,55.40,53.60,93.65,220.00,11.00,0.00,29.83,M,6.21,M,SCT,OVC,M,M,900.00,1100.00,M,M,M,M,M,M,M,M,M,55.40,EHBK 090225Z AUTO 22011KT 9999 SCT009 OVC011 13/12 Q1010,M
EHBK,2022-06-09 02:55,55.40,53.60,93.65,230.00,10.00,0.00,29.83,M,6.21,M,FEW,SCT,BKN,M,900.00,1000.00,1200.00,M,M,M,M,M,M,M,M,55.40,EHBK 090255Z AUTO 23010KT 9999 FEW009 SCT010 BKN012 13/12 Q1010,M
EHBK,2022-06-09 03:25,55.40,53.60,93.65,230.00,11.00,0.00,29.85,M,6.21,M,FEW,BKN,OVC,M,900.00,1000.00,1200.00,M,M,M,M,M,M,M,M,55.40,EHBK 090325Z AUTO 23011KT 9999 FEW009 BKN010 OVC012 13/12 Q1011,M
EHBK,2022-06-09 03:55,55.40,53.60,93.65,230.00,9.00,0.00,29.85,M,6.21,M,SCT,OVC,M,M,900.00,1000.00,M,M,M,M,M,M,M,M,M,55.40,EHBK 090355Z AUTO 23009KT 9999 SCT009 OVC010 13/12 Q1011,M
EHBK,2022-06-09 04:25,55.40,53.60,93.65,230.00,9.00,0.00,29.85,M,6.21,M,BKN,OVC,M,M,800.00,900.00,M,M,M,M,M,M,M,M,M,55.40,EHBK 090425Z AUTO 23009KT 190V270 9999 BKN008 OVC009 13/12 Q1011,M
EHBK,2022-06-09 04:55,55.40,53.60,93.65,230.00,10.00,0.00,29.88,M,6.21,M,SCT,BKN,OVC,M,800.00,900.00,1000.00,M,M,M,M,M,M,M,M,55.40,EHBK 090455Z AUTO 23010KT 9999 SCT008 BKN009 OVC010 13/12 Q1012 BECMG BKN012,M
EHBK,2022-06-09 05:25,55.40,51.80,87.65,230.00,10.00,0.00,29.88,M,6.21,M,BKN,OVC,M,M,900.00,1000.00,M,M,M,M,M,M,M,M,M,55.40,EHBK 090525Z AUTO 23010KT 200V270 9999 BKN009 OVC010 13/11 Q1012 BECMG BKN012,M
EHBK,2022-06-09 05:55,55.40,51.80,87.65,230.00,8.00,0.00,29.91,M,6.21,M,SCT,OVC,M,M,900.00,1000.00,M,M,M,M,M,M,M,M,M,55.40,EHBK 090555Z AUTO 23008KT 9999 SCT009 OVC010 13/11 Q1013 TEMPO SCT012,M
EHBK,2022-06-09 06:25,57.20,53.60,87.74,240.00,8.00,0.00,29.91,M,6.21,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,57.20,EHBK 090625Z AUTO 24008KT 210V270 9999 OVC010 14/12 Q1013 TEMPO SCT012,M
EHBK,2022-06-09 06:55,57.20,53.60,87.74,250.00,8.00,0.00,29.91,M,6.21,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,57.20,EHBK 090655Z AUTO 25008KT 210V290 9999 OVC010 14/12 Q1013 TEMPO SCT012,M
EHBK,2022-06-09 07:25,57.20,53.60,87.74,270.00,6.00,0.00,29.94,M,6.21,M,BKN,OVC,M,M,1200.00,1400.00,M,M,M,M,M,M,M,M,M,57.20,EHBK 090725Z AUTO 27006KT 220V320 9999 BKN012 OVC014 14/12 Q1014 BECMG SCT015,M
EHBK,2022-06-09 07:55,59.00,53.60,82.25,270.00,5.00,0.00,29.94,M,6.21,M,BKN,BKN,OVC,M,1200.00,1500.00,1900.00,M,M,M,M,M,M,M,M,59.00,EHBK 090755Z AUTO 27005KT 230V320 9999 BKN012 BKN015 OVC019 15/12 Q1014 BECMG SCT015,M
EHBK,2022-06-09 08:25,59.00,53.60,82.25,260.00,6.00,0.00,29.94,M,6.21,M,BKN,OVC,M,M,1300.00,1600.00,M,M,M,M,M,M,M,M,M,59.00,EHBK 090825Z AUTO 26006KT 220V320 9999 BKN013 OVC016 15/12 Q1014 BECMG BKN015,M
EHBK,2022-06-09 08:55,59.00,53.60,82.25,250.00,6.00,0.00,29.97,M,6.21,M,FEW,OVC,M,M,1300.00,1700.00,M,M,M,M,M,M,M,M,M,59.00,COR EHBK 090855Z AUTO 25006KT 220V320 9999 FEW013 OVC017 15/12 Q1015 NOSIG,M
EHBK,2022-06-09 09:25,62.60,55.40,77.29,230.00,8.00,0.00,29.97,M,6.21,M,BKN,BKN,BKN,M,1400.00,1700.00,2100.00,M,M,M,M,M,M,M,M,62.60,EHBK 090925Z AUTO 23008KT 190V280 9999 BKN014 BKN017 BKN021 17/13 Q1015 NOSIG,M
EHBK,2022-06-09 09:55,62.60,55.40,77.29,230.00,12.00,0.00,29.97,M,6.21,M,BKN,OVC,M,M,1600.00,1900.00,M,M,M,M,M,M,M,M,M,62.60,EHBK 090955Z AUTO 23012KT 200V260 9999 BKN016 OVC019 17/13 Q1015 NOSIG,M
EHBK,2022-06-09 10:25,62.60,53.60,72.38,230.00,11.00,0.00,29.97,M,6.21,M,SCT,BKN,BKN,M,1700.00,2300.00,2900.00,M,M,M,M,M,M,M,M,62.60,EHBK 091025Z AUTO 23011KT 200V280 9999 SCT017 BKN023 BKN029 17/12 Q1015 TEMPO 7000 SHRA SCT020CB,M
EHBK,2022-06-09 10:55,64.40,53.60,67.95,230.00,11.00,0.00,30.00,M,6.21,M,FEW,SCT,BKN,M,2200.00,4300.00,4800.00,M,M,M,M,M,M,M,M,64.40,EHBK 091055Z AUTO 23011KT 190V270 9999 FEW022 SCT043 BKN048 18/12 Q1016 TEMPO 27015KT 7000 SHRA SCT020CB,M
EHBK,2022-06-09 11:25,64.40,53.60,67.95,270.00,11.00,0.00,30.00,M,6.21,M,BKN,BKN,M,M,2400.00,3000.00,M,M,M,M,M,M,M,M,M,64.40,COR EHBK 091125Z AUTO 27011KT 210V350 9999 BKN024 BKN030 18/12 Q1016 TEMPO 27015KT 7000 TSRA SCT020CB,M
EHBK,2022-06-09 11:55,57.20,51.80,82.12,340.00,4.00,0.00,30.00,M,6.21,M,FEW,SCT,BKN,M,1500.00,3300.00,3700.00,M,SHRA,M,M,M,M,M,M,57.20,EHBK 091155Z AUTO 34004KT 260V040 9999 SHRA FEW015CB SCT033 BKN037 14/11 Q1016 RETS TEMPO TSRA,M
EHBK,2022-06-09 12:25,57.20,53.60,87.74,240.00,5.00,0.00,30.03,M,4.35,M,NSC,M,M,M,M,M,M,M,SHRA,M,M,M,M,M,M,57.20,EHBK 091225Z AUTO 24005KT 200V290 7000 SHRA NSC 14/12 Q1017 BECMG 9999 NSW,M
EHBK,2022-06-09 12:55,59.00,55.40,87.83,220.00,5.00,0.00,30.03,M,6.21,M,FEW,M,M,M,4300.00,M,M,M,-DZ,M,M,M,M,M,M,59.00,EHBK 091255Z AUTO 22005KT 180V260 9999 -DZ FEW043 15/13 Q1017 REDZ NOSIG,M
EHBK,2022-06-09 13:25,59.00,53.60,82.25,M,3.00,0.00,30.03,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,EHBK 091325Z AUTO VRB03KT 9999 NSC 15/12 Q1017 NOSIG,M
EHBK,2022-06-09 13:55,60.80,55.40,82.37,270.00,5.00,0.00,30.06,M,6.21,M,FEW,M,M,M,4800.00,M,M,M,M,M,M,M,M,M,M,60.80,EHBK 091355Z AUTO 27005KT 190V320 9999 FEW048 16/13 Q1018 TEMPO 4000 SHRA TSRA SCT020CB,M
EHBK,2022-06-09 14:25,62.60,57.20,82.50,260.00,5.00,0.00,30.06,M,6.21,M,SCT,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,62.60,EHBK 091425Z AUTO 26005KT 220V320 9999 SCT044 17/14 Q1018 TEMPO 4000 SHRA RA SCT020CB BKN025,M
EHBK,2022-06-09 14:55,62.60,55.40,77.29,240.00,4.00,0.00,30.06,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,EHBK 091455Z AUTO 24004KT 190V290 9999 NSC 17/13 Q1018 NOSIG,M
EHBK,2022-06-09 15:25,62.60,55.40,77.29,220.00,4.00,0.00,30.06,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,EHBK 091525Z AUTO 22004KT 170V280 9999 NSC 17/13 Q1018 NOSIG,M
EHBK,2022-06-09 15:55,64.40,53.60,67.95,190.00,4.00,0.00,30.06,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 091555Z AUTO 19004KT 150V240 9999 NSC 18/12 Q1018 NOSIG,M
EHBK,2022-06-09 16:25,66.20,51.80,59.74,290.00,3.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,EHBK 091625Z AUTO 29003KT 190V360 9999 NCD 19/11 Q1018 NOSIG,M
EHBK,2022-06-09 16:55,64.40,51.80,63.60,250.00,3.00,0.00,30.06,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 091655Z AUTO 25003KT 140V310 9999 NSC 18/11 Q1018 NOSIG,M
EHBK,2022-06-09 17:25,66.20,51.80,59.74,200.00,4.00,0.00,30.09,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,EHBK 091725Z AUTO 20004KT 160V240 9999 NSC 19/11 Q1019 NOSIG,M
EHBK,2022-06-09 17:55,66.20,51.80,59.74,210.00,4.00,0.00,30.09,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,EHBK 091755Z AUTO 21004KT 170V260 9999 NCD 19/11 Q1019 NOSIG,M
EHBK,2022-06-09 18:25,64.40,51.80,63.60,220.00,4.00,0.00,30.09,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 091825Z AUTO 22004KT 9999 NCD 18/11 Q1019 NOSIG,M
EHBK,2022-06-09 18:55,62.60,51.80,67.75,180.00,4.00,0.00,30.09,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,EHBK 091855Z AUTO 18004KT 9999 NCD 17/11 Q1019 NOSIG,M
EHBK,2022-06-09 19:25,60.80,53.60,77.14,190.00,4.00,0.00,30.09,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,EHBK 091925Z AUTO 19004KT 9999 NSC 16/12 Q1019 NOSIG,M
EHBK,2022-06-09 19:55,59.00,51.80,76.98,200.00,4.00,0.00,30.12,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,EHBK 091955Z AUTO 20004KT 9999 NSC 15/11 Q1020 NOSIG,M
EHBK,2022-06-09 20:25,60.80,51.80,72.20,180.00,6.00,0.00,30.12,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,EHBK 092025Z AUTO 18006KT 9999 NSC 16/11 Q1020 NOSIG,M
EHBK,2022-06-09 20:55,59.00,51.80,76.98,190.00,6.00,0.00,30.12,M,6.21,M,FEW,SCT,M,M,4100.00,4800.00,M,M,M,M,M,M,M,M,M,59.00,EHBK 092055Z AUTO 19006KT 9999 FEW041 SCT048 15/11 Q1020,M
EHBK,2022-06-09 21:25,59.00,51.80,76.98,190.00,5.00,0.00,30.12,M,6.21,M,SCT,M,M,M,4600.00,M,M,M,M,M,M,M,M,M,M,59.00,EHBK 092125Z AUTO 19005KT 9999 SCT046 15/11 Q1020,M
EHBK,2022-06-09 21:55,57.20,50.00,76.82,190.00,5.00,0.00,30.15,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,EHBK 092155Z AUTO 19005KT 9999 NCD 14/10 Q1021,M
EHBK,2022-06-09 22:25,57.20,51.80,82.12,200.00,6.00,0.00,30.15,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,EHBK 092225Z AUTO 20006KT 9999 NCD 14/11 Q1021,M
EHBK,2022-06-09 22:55,53.60,50.00,87.56,210.00,6.00,0.00,30.15,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,EHBK 092255Z AUTO 21006KT 9999 NSC 12/10 Q1021,M
EHBK,2022-06-09 23:25,55.40,50.00,81.99,210.00,7.00,0.00,30.15,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 092325Z AUTO 21007KT 9999 NCD 13/10 Q1021,M
EHBK,2022-06-09 23:55,55.40,50.00,81.99,190.00,5.00,0.00,30.15,M,6.21,M,FEW,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 092355Z AUTO 19005KT 9999 FEW044 13/10 Q1021,M
EHBK,2022-06-10 00:25,53.60,50.00,87.56,200.00,6.00,0.00,30.15,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,EHBK 100025Z AUTO 20006KT 9999 NSC 12/10 Q1021,M
EHBK,2022-06-10 00:55,53.60,50.00,87.56,190.00,5.00,0.00,30.15,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,EHBK 100055Z AUTO 19005KT 9999 NCD 12/10 Q1021,M
EHBK,2022-06-10 01:25,53.60,51.80,93.60,190.00,5.00,0.00,30.15,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,EHBK 100125Z AUTO 19005KT 9999 NSC 12/11 Q1021,M
EHBK,2022-06-10 01:55,55.40,51.80,87.65,200.00,7.00,0.00,30.15,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 100155Z AUTO 20007KT 9999 NSC 13/11 Q1021,M
EHBK,2022-06-10 02:25,55.40,51.80,87.65,200.00,7.00,0.00,30.15,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 100225Z AUTO 20007KT 9999 NSC 13/11 Q1021,M
EHBK,2022-06-10 02:55,55.40,51.80,87.65,200.00,7.00,0.00,30.15,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 100255Z AUTO 20007KT 9999 NSC 13/11 Q1021,M
EHBK,2022-06-10 03:25,57.20,51.80,82.12,190.00,7.00,0.00,30.15,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,EHBK 100325Z AUTO 19007KT 9999 NSC 14/11 Q1021,M
EHBK,2022-06-10 03:55,57.20,51.80,82.12,190.00,6.00,0.00,30.18,M,6.21,M,FEW,SCT,M,M,4200.00,4600.00,M,M,M,M,M,M,M,M,M,57.20,EHBK 100355Z AUTO 19006KT 9999 FEW042 SCT046 14/11 Q1022 NOSIG,M
EHBK,2022-06-10 04:25,57.20,51.80,82.12,200.00,8.00,0.00,30.18,M,6.21,M,SCT,BKN,OVC,M,3100.00,3500.00,4000.00,M,M,M,M,M,M,M,M,57.20,EHBK 100425Z AUTO 20008KT 9999 SCT031 BKN035 OVC040 14/11 Q1022 NOSIG,M
EHBK,2022-06-10 04:55,57.20,51.80,82.12,200.00,7.00,0.00,30.18,M,6.21,M,OVC,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,57.20,EHBK 100455Z AUTO 20007KT 9999 OVC035 14/11 Q1022 NOSIG,M
EHBK,2022-06-10 05:25,57.20,51.80,82.12,200.00,6.00,0.00,30.18,M,6.21,M,OVC,M,M,M,3100.00,M,M,M,M,M,M,M,M,M,M,57.20,EHBK 100525Z AUTO 20006KT 9999 OVC031 14/11 Q1022 NOSIG,M
EHBK,2022-06-10 05:55,59.00,51.80,76.98,210.00,8.00,0.00,30.18,M,6.21,M,FEW,SCT,OVC,M,3000.00,3500.00,3900.00,M,M,M,M,M,M,M,M,59.00,EHBK 100555Z AUTO 21008KT 9999 FEW030 SCT035 OVC039 15/11 Q1022 NOSIG,M
EHBK,2022-06-10 06:25,59.00,51.80,76.98,200.00,7.00,0.00,30.18,M,6.21,M,BKN,OVC,M,M,3000.00,3500.00,M,M,M,M,M,M,M,M,M,59.00,EHBK 100625Z AUTO 20007KT 9999 BKN030/// OVC035/// 15/11 Q1022 NOSIG,M
EHBK,2022-06-10 06:55,59.00,51.80,76.98,200.00,9.00,0.00,30.18,M,6.21,M,SCT,OVC,M,M,3000.00,3600.00,M,M,M,M,M,M,M,M,M,59.00,EHBK 100655Z AUTO 20009KT 9999 SCT030 OVC036 15/11 Q1022 NOSIG,M
EHBK,2022-06-10 07:25,60.80,51.80,72.20,190.00,8.00,0.00,30.18,M,6.21,M,BKN,OVC,M,M,4300.00,4700.00,M,M,M,M,M,M,M,M,M,60.80,EHBK 100725Z AUTO 19008KT 9999 BKN043/// OVC047/// 16/11 Q1022 NOSIG,M
EHBK,2022-06-10 07:55,62.60,51.80,67.75,190.00,10.00,0.00,30.18,M,6.21,M,BKN,M,M,M,4300.00,M,M,M,M,M,M,M,M,M,M,62.60,EHBK 100755Z AUTO 19010KT 150V210 9999 BKN043 17/11 Q1022 NOSIG,M
EHBK,2022-06-10 08:25,64.40,53.60,67.95,190.00,12.00,0.00,30.18,M,6.21,M,BKN,BKN,M,M,3900.00,4400.00,M,M,M,M,M,M,M,M,M,64.40,EHBK 100825Z AUTO 19012KT 160V220 9999 BKN039/// BKN044/// 18/12 Q1022 NOSIG,M
EHBK,2022-06-10 08:55,64.40,53.60,67.95,200.00,14.00,0.00,30.18,M,6.21,M,SCT,SCT,M,M,4100.00,4800.00,M,M,M,M,M,M,M,M,M,64.40,EHBK 100855Z AUTO 20014KT 9999 SCT041 SCT048 18/12 Q1022 NOSIG,M
EHBK,2022-06-10 09:25,66.20,53.60,63.82,200.00,12.00,0.00,30.18,M,6.21,M,OVC,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,66.20,EHBK 100925Z AUTO 20012KT 9999 OVC040 19/12 Q1022 NOSIG,M
