time,day-of-week,weekday,hour,people,occupancy-note
2022-06-16 14:19:00,Thursday,weekday,working,5,
2022-06-16 14:20:00,Thursday,weekday,working,5,
2022-06-16 14:21:00,Thursday,weekday,working,5,
2022-06-16 14:22:00,Thursday,weekday,working,5,
2022-06-16 14:23:00,Thursday,weekday,working,5,
2022-06-16 14:24:00,Thursday,weekday,working,5,
2022-06-16 14:25:00,Thursday,weekday,working,5,
2022-06-16 14:26:00,Thursday,weekday,working,5,
2022-06-16 14:27:00,Thursday,weekday,working,5,
2022-06-16 14:28:00,Thursday,weekday,working,5,
2022-06-16 14:29:00,Thursday,weekday,working,5,
2022-06-16 14:30:00,Thursday,weekday,working,5,
2022-06-16 14:31:00,Thursday,weekday,working,5,
2022-06-16 14:32:00,Thursday,weekday,working,5,
2022-06-16 14:33:00,Thursday,weekday,working,5,
2022-06-16 14:34:00,Thursday,weekday,working,5,
2022-06-16 14:35:00,Thursday,weekday,working,5,
2022-06-16 14:36:00,Thursday,weekday,working,5,
2022-06-16 14:37:00,Thursday,weekday,working,5,
2022-06-16 14:38:00,Thursday,weekday,working,5,
2022-06-16 14:39:00,Thursday,weekday,working,5,
2022-06-16 14:40:00,Thursday,weekday,working,5,
2022-06-16 14:41:00,Thursday,weekday,working,4,
2022-06-16 14:42:00,Thursday,weekday,working,4,
2022-06-16 14:43:00,Thursday,weekday,working,4,
2022-06-16 14:44:00,Thursday,weekday,working,4,
2022-06-16 14:45:00,Thursday,weekday,working,5,
2022-06-16 14:46:00,Thursday,weekday,working,4,
2022-06-16 14:47:00,Thursday,weekday,working,4,
2022-06-16 14:48:00,Thursday,weekday,working,2,
2022-06-16 14:49:00,Thursday,weekday,working,2,
2022-06-16 14:50:00,Thursday,weekday,working,2,
2022-06-16 14:51:00,Thursday,weekday,working,2,
2022-06-16 14:52:00,Thursday,weekday,working,2,
2022-06-16 14:53:00,Thursday,weekday,working,2,
2022-06-16 14:54:00,Thursday,weekday,working,2,
2022-06-16 14:55:00,Thursday,weekday,working,2,
2022-06-16 14:56:00,Thursday,weekday,working,2,
2022-06-16 14:57:00,Thursday,weekday,working,2,
2022-06-16 14:58:00,Thursday,weekday,working,2,
2022-06-16 14:59:00,Thursday,weekday,working,2,
2022-06-16 15:00:00,Thursday,weekday,working,2,
2022-06-16 15:01:00,Thursday,weekday,working,2,
2022-06-16 15:02:00,Thursday,weekday,working,2,
2022-06-16 15:03:00,Thursday,weekday,working,2,
2022-06-16 15:04:00,Thursday,weekday,working,2,
2022-06-16 15:05:00,Thursday,weekday,working,2,
2022-06-16 15:06:00,Thursday,weekday,working,1,
2022-06-16 15:07:00,Thursday,weekday,working,1,
2022-06-16 15:08:00,Thursday,weekday,working,1,
2022-06-16 15:09:00,Thursday,weekday,working,1,
2022-06-16 15:10:00,Thursday,weekday,working,3,
2022-06-16 15:11:00,Thursday,weekday,working,3,
2022-06-16 15:12:00,Thursday,weekday,working,3,
2022-06-16 15:13:00,Thursday,weekday,working,3,
2022-06-16 15:14:00,Thursday,weekday,working,3,
2022-06-16 15:15:00,Thursday,weekday,working,3,
2022-06-16 15:16:00,Thursday,weekday,working,3,
2022-06-16 15:17:00,Thursday,weekday,working,3,
2022-06-16 15:18:00,Thursday,weekday,working,3,
